$23EAS;90;13:51:23;7-4-2023;359.11;0;0;0;0
$23EAS;A0;13:51:23;7-4-2023;-0.23;0.08;8.97
$23EAS;90;13:51:23;7-4-2023;0.18;0;0;0;0
$23EAS;A0;13:51:23;7-4-2023;-0.15;0.08;9.20
$23EAS;90;13:51:23;7-4-2023;359.64;0;0;0;0
$23EAS;A0;13:51:23;7-4-2023;-0.08;0.23;8.97
$23EAS;90;13:51:24;7-4-2023;359.64;0;0;0;0
$23EAS;A0;13:51:24;7-4-2023;-0.23;0.08;8.97
$23EAS;90;13:51:24;7-4-2023;358.93;0;0;0;0
$23EAS;A0;13:51:24;7-4-2023;-0.15;0.08;9.05
$23EAS;90;13:51:24;7-4-2023;358.73;0;0;0;0
$23EAS;A0;13:51:24;7-4-2023;-0.15;0.08;9.05
$23EAS;90;13:51:24;7-4-2023;358.91;0;0;0;0
$23EAS;A0;13:51:24;7-4-2023;-0.23;0.08;9.05
$23EAS;90;13:51:24;7-4-2023;359.64;0;0;0;0
$23EAS;A0;13:51:24;7-4-2023;-0.08;0.15;9.05
$23EAS;90;13:51:24;7-4-2023;359.11;0;0;0;0
$23EAS;A0;13:51:24;7-4-2023;-0.08;0.15;9.13
$23EAS;90;13:51:24;7-4-2023;0.00;0;0;0;0
$23EAS;A0;13:51:24;7-4-2023;-0.23;0.15;8.90
$23EAS;90;13:51:25;7-4-2023;0.54;0;0;0;0
$23EAS;A0;13:51:25;7-4-2023;-0.15;0.08;9.13
$23EAS;90;13:51:25;7-4-2023;359.64;0;0;0;0
$23EAS;A0;13:51:25;7-4-2023;-0.15;0.15;8.97
$23EAS;90;13:51:25;7-4-2023;0.00;0;0;0;0
$23EAS;A0;13:51:25;7-4-2023;-0.23;0.08;9.13
$23EAS;90;13:51:25;7-4-2023;0.00;0;0;0;0
$23EAS;A0;13:51:25;7-4-2023;-0.15;0.08;9.13
$23EAS;90;13:51:25;7-4-2023;359.28;0;0;0;0
$23EAS;A0;13:51:25;7-4-2023;-0.15;0.08;9.05
$23EAS;90;13:51:25;7-4-2023;359.64;0;0;0;0
$23EAS;A0;13:51:25;7-4-2023;-0.15;0.08;9.05
$23EAS;90;13:51:25;7-4-2023;0.72;0;0;0;0
$23EAS;A0;13:51:25;7-4-2023;-0.08;0.15;9.05
$23EAS;90;13:51:26;7-4-2023;0.00;0;0;0;0
$23EAS;A0;13:51:26;7-4-2023;-0.23;0.08;9.05
$23EAS;90;13:51:26;7-4-2023;0.18;0;0;0;0
$23EAS;A0;13:51:26;7-4-2023;-0.23;0.08;8.82
$23EAS;90;13:51:26;7-4-2023;359.28;0;0;0;0
$23EAS;A0;13:51:26;7-4-2023;-0.15;0.00;8.97
$23EAS;90;13:51:26;7-4-2023;0.18;0;0;0;0
